rating,verified,year,reviewerName
5,TRUE,2014,jabykoay
5,FALSE,2014,Roxas
5,TRUE,2014,Raksha
1,FALSE,2014,S. M. M.
3,TRUE,2014,Brian
4,TRUE,2014,Sa2
1,TRUE,2014,West Man
3,TRUE,2014,Chevy
5,FALSE,2014,Robert Quattrocchi
4,TRUE,2014,E. Luna
4,FALSE,2014,Xander
2,TRUE,2014,Amazon User A113
4,TRUE,2014,MN-seller
3,TRUE,2014,ochemfreak
4,TRUE,2014,Amazon Customer
5,TRUE,2014,Valued customer
5,FALSE,2014,Kylee K. Higgins
4,TRUE,2014,World Champion of Mythical Beasts
5,TRUE,2014,Christopher Allen
4,FALSE,2014,Susan C. Gill
4,TRUE,2014,DJ_King_SD
4,TRUE,2014,Viperfox
5,TRUE,2014,Johnny
5,FALSE,2014,Robert Stockton
3,FALSE,2014,Bella
5,TRUE,2014,J Hernandez
5,FALSE,2014,mike
1,FALSE,2014,GardenSirens
1,FALSE,2014,TimetoRise
5,TRUE,2014,SaviorX
4,TRUE,2014,Nanette Evans
5,TRUE,2014,Pat Jones
5,TRUE,2014,grammy
5,TRUE,2014,Pat Jones
3,TRUE,2014,gg
3,TRUE,2014,Marion Iori
5,TRUE,2014,grammy
5,TRUE,2014,Doro
5,TRUE,2015,Shane
1,TRUE,2015,robin marzet
5,TRUE,2015,Norma
5,TRUE,2015,Jadzea
1,TRUE,2015,Brenda Thomas
3,TRUE,2014,Vickie
5,TRUE,2014,Gerald P. Lemke
4,TRUE,2014,Nanette Evans
2,TRUE,2014,ST
2,TRUE,2016,Red
5,TRUE,2015,KokoroNoTakara
5,TRUE,2015,Mararita Bray
5,TRUE,2015,Metrologist
5,TRUE,2015,Mark
5,TRUE,2014,Darren Lewis
4,FALSE,2014,Nathan
5,TRUE,2016,Amazon Customer
4,TRUE,2016,J.M. Romero
5,TRUE,2016,Mohammad Saab
4,TRUE,2016,moneybags
5,TRUE,2016,Amazon Customer
5,TRUE,2015,UM
5,TRUE,2015,Tori
4,TRUE,2015,marked_phoenix
5,TRUE,2015,Elena palit
5,TRUE,2015,Brian
5,TRUE,2015,Linda R Hoffman
4,TRUE,2015,Don A
5,FALSE,2015,CyberAmp(CyBeR)
5,TRUE,2015,K. Cart
5,TRUE,2015,Kim castevens
5,TRUE,2015,Michelle Childs
4,TRUE,2015,Keef
5,TRUE,2015,kristian perez
5,TRUE,2014,Lisa Peterson
5,TRUE,2014,Kaye B Wofford
1,FALSE,2014,pacman2326
5,TRUE,2014,Dave H.
5,TRUE,2014,Daniel Lavender
5,TRUE,2014,Wilson T
5,TRUE,2016,WhiteAngel
5,TRUE,2015,MsPisces
5,TRUE,2014,Franklin Tineo
5,TRUE,2014,Jeremy M Boney
5,FALSE,2016,J.Petro
5,TRUE,2016,Mike Brucato
4,TRUE,2016,moons
5,TRUE,2015,alec
5,TRUE,2015,Norverth Jose Marquez Hernandez
5,TRUE,2015,Ian griffin
5,FALSE,2015,peanut91342
5,TRUE,2015,Rikster
2,TRUE,2014,J Eubanks
5,TRUE,2014,David T
5,TRUE,2014,trillseeker
5,TRUE,2014,Ghost
3,TRUE,2014,Bear
5,TRUE,2015,master roshi
5,TRUE,2014,Vishal niranjan
3,TRUE,2015,Thang Nguyen
5,TRUE,2015,Chris Orlando
5,TRUE,2015,sweldon
5,TRUE,2014,Max B.
3,FALSE,2014,Anony
5,TRUE,2014,Gabriel
5,TRUE,2014,Ethan Webb
4,FALSE,2014,William James
5,TRUE,2014,TJinJin
4,TRUE,2014,Weston M
1,TRUE,2014,JCR
5,TRUE,2014,Umar Farooq
4,FALSE,2014,Moviedude
3,TRUE,2014,Kinzuko
5,FALSE,2014,Amit
1,TRUE,2014,Tye D. Reed
1,FALSE,2014,Tan Chin Huat
5,TRUE,2014,Michael A. Pennington
5,TRUE,2017,Craig
5,TRUE,2017,Matthew Rayle
2,TRUE,2016,R. Little
5,TRUE,2016,Xiaocong Zhu
4,TRUE,2016,Shape430
5,TRUE,2016,grimli
5,TRUE,2016,Sean B. Frisbey
5,TRUE,2016,Lestat
5,TRUE,2015,TaergEno
5,TRUE,2015,Sanghwa Song
5,TRUE,2015,Ricky
5,TRUE,2015,CuddleMonkey
5,TRUE,2015,ms277017
5,TRUE,2015,Edmond Avakian
5,TRUE,2015,Robert Kirkpatrick
5,TRUE,2015,D. J. Laki
4,TRUE,2015,DonaldSut
5,TRUE,2015,Aihua Zhu
5,TRUE,2015,L. Hinostroza
5,FALSE,2015,Thiago Rodrigues
5,TRUE,2015,Cody
5,TRUE,2014,Wilyry
5,TRUE,2014,Steve Winkle
5,TRUE,2014,Geary
1,FALSE,2014,Benable
5,TRUE,2014,Cloud
4,TRUE,2014,Abel
5,TRUE,2014,Roquen
5,TRUE,2014,Jesse Mawhinney
5,TRUE,2014,William H. Parks Jr.
5,TRUE,2014,Millennial Angst
5,TRUE,2014,Matthew J. Simmons
5,TRUE,2014,Andy C.
5,TRUE,2014,Braden S. Abbey
4,TRUE,2014,Alex K
3,TRUE,2014,Sherwin L
4,TRUE,2014,Michael D. Brown
5,TRUE,2014,Nick S
5,TRUE,2014,Chris Eginitis
1,FALSE,2014,NwolfZ
5,TRUE,2014,Di Stefano Michele
5,TRUE,2014,spike
5,TRUE,2014,PAE
5,TRUE,2014,John
5,TRUE,2014,Boba
3,FALSE,2014,evilmaniac
4,TRUE,2014,S. Kosloske
3,TRUE,2014,Jason Campbell
5,FALSE,2014,Sly
4,TRUE,2014,Immilling
4,TRUE,2014,Kindle Customer
5,TRUE,2014,Kirk
2,TRUE,2014,Chris from the Midwest
4,TRUE,2014,Stacy L
5,TRUE,2014,Gerald P. Lemke
5,TRUE,2014,grammy
4,TRUE,2014,Pat Jones
4,TRUE,2014,Nanette Evans
4,TRUE,2014,Heart Breaker
4,TRUE,2014,Nanette Evans
4,TRUE,2014,sandra culbertson
5,TRUE,2014,MarieM
1,TRUE,2014,Linda Schneider
5,TRUE,2014,Gerald P. Lemke
5,TRUE,2014,grammy
5,TRUE,2015,Pablo
2,TRUE,2014,chris
4,FALSE,2014,ray mendoza
5,TRUE,2014,Shawn C.
5,TRUE,2014,Noofster
5,TRUE,2016,RALPH
4,TRUE,2016,Tommy A. Bird
5,TRUE,2016,Bernice C. Lombardo
1,TRUE,2015,Charla Davis
4,TRUE,2015,tacklebox
5,TRUE,2015,Amazon Customer
3,TRUE,2015,Marilyn
4,TRUE,2014,Syed Ali
5,TRUE,2014,heathergale
5,TRUE,2014,Terry
5,TRUE,2014,Richard
5,TRUE,2014,Island girl
5,TRUE,2014,C. D. Sill
1,TRUE,2014,James D Church
5,TRUE,2016,haider abdul razzak
5,TRUE,2015,John R. L. Peters
5,TRUE,2015,TombRaider
5,TRUE,2015,Peter
5,TRUE,2015,Jr.Riddle
3,TRUE,2015,Steven
5,TRUE,2015,CAPT.MULATTO
5,TRUE,2015,Damian Gutierrez
5,TRUE,2015,David Torres
3,TRUE,2015,David Boyce
5,TRUE,2014,J
5,TRUE,2014,OMAR JP
5,TRUE,2014,Jessie Spears
5,FALSE,2014,jj
5,TRUE,2014,Jeremy M Boney
5,TRUE,2014,Miguel
4,TRUE,2014,JPL
5,TRUE,2014,Chevak
1,FALSE,2014,CJ
5,FALSE,2014,Dexter
5,FALSE,2014,Avid Amazonian
1,FALSE,2014,Afshin Shidanshidy
5,FALSE,2014,jabykoay
5,FALSE,2014,Franklin Alongi
1,FALSE,2018,DanzelW
4,TRUE,2018,C. H.
3,FALSE,2018,Julian Kennedy
5,TRUE,2018,eduardo arenas
5,TRUE,2018,Lei R.
5,TRUE,2018,Ronald Bennett
5,TRUE,2018,Jorge
5,TRUE,2018,VERONIKHA NAVARRETE
3,FALSE,2017,H. Muhr
5,TRUE,2017,luis
3,TRUE,2017,Nick
5,TRUE,2017,Darth Sabreth
4,TRUE,2017,801Jones
3,TRUE,2017,BrandonArt
1,TRUE,2017,Billy Lurk
4,FALSE,2017,Edita Grijalva Grijalva
5,TRUE,2017,Wondrous Riss
5,TRUE,2017,Alexis Franklin
5,TRUE,2017,Steve
3,TRUE,2017,Elkin Gonzalez V.
5,FALSE,2017,Sonia
5,TRUE,2017,Leah
5,TRUE,2017,Miguel Laurenza
4,TRUE,2017,Omar Gonzalez
4,TRUE,2017,ALFREDO
5,TRUE,2017,Amazon Mom
4,FALSE,2016,paul arce
5,FALSE,2016,Raymond T. Nichols
4,TRUE,2016,Melanie Barker
5,FALSE,2016,C. Murray
5,TRUE,2016,okitobi2
2,TRUE,2016,Charjaco
5,FALSE,2016,Jninja
5,TRUE,2016,Mr Green
5,TRUE,2016,CG
5,TRUE,2016,BevisLove
3,TRUE,2016,Elais L.
5,TRUE,2016,Amazon Customer
5,TRUE,2016,L. Hawkes
5,TRUE,2016,MsPattyD
5,TRUE,2016,Amazon Customer
5,TRUE,2016,Kelly Martin- Bracero
4,TRUE,2016,Brandon Holt
4,TRUE,2016,Michael Hisker
4,TRUE,2016,Mea
5,FALSE,2016,Quantum Apotheosis 
5,FALSE,2016,Phob ISS
5,TRUE,2016,Ian
4,TRUE,2016,Paul Smith
5,TRUE,2016,Nick
5,FALSE,2016,Doc
5,TRUE,2016,Carlos
5,TRUE,2016,LPerla
4,TRUE,2016,Warren Mailman
1,TRUE,2016,P. Sawyer
3,TRUE,2016,Goac
5,TRUE,2016,Martn Rilo
5,TRUE,2016,anju kohli
5,TRUE,2016,Jay
5,TRUE,2016,Tyler M. Spears
5,TRUE,2016,Brandon Northrup
5,FALSE,2016,A Person 
5,TRUE,2016,Molliez
5,TRUE,2016,Amazon Customer
3,TRUE,2016,Jorge
5,TRUE,2016,michelle
3,TRUE,2016,Cameron Mattingly
4,TRUE,2016,BURSCHTIN BLOMBERG RUBEN
5,TRUE,2016,XswooshSQ
5,TRUE,2016,richard
3,TRUE,2016,Miguel Andres Torres
5,TRUE,2016,Sam
5,FALSE,2016,J. Powell
5,FALSE,2016,smile
5,TRUE,2016,Rider M.
4,TRUE,2016,Felix Danilo Ayala
5,FALSE,2016,Vizo Reviews
5,TRUE,2016,B. Ferguson
2,FALSE,2016,Amazon Customer
5,TRUE,2016,Rob
5,TRUE,2016,JUNG SUK LEE
5,TRUE,2016,Amilcar Estrella
5,TRUE,2016,Kraven L.
5,TRUE,2016,JT
5,TRUE,2016,Fmoo
5,FALSE,2016,Nate
4,TRUE,2016,Dennis R. Hyatt Jr.
4,TRUE,2016,MizSmith
5,FALSE,2016,TJ
5,TRUE,2015,D-Goods
5,TRUE,2015,Supertech
5,TRUE,2015,Javier Ortiz
5,TRUE,2015,Amber Goins
5,TRUE,2015,Mfawa Alfred Onen
5,TRUE,2015,aldo
4,TRUE,2015,Grumpy Catterman
5,TRUE,2015,Alain Mancera
5,TRUE,2015,Fotoman
4,TRUE,2015,Justine
5,TRUE,2015,Rick Smith
5,TRUE,2015,abujood
5,TRUE,2015,Yalien Hernandez Morfi
5,TRUE,2015,Juan Rodriguez
4,TRUE,2015,John Larmu
4,TRUE,2015,D. Jones
4,FALSE,2015,Omnistalgic
5,TRUE,2015,A. Arra
5,TRUE,2015,Jeffrey
3,TRUE,2015,Erika and Richie
5,TRUE,2015,Arsenio Caldwell
5,TRUE,2015,Ian
5,TRUE,2015,John B.
5,TRUE,2015,Robert
5,TRUE,2015,Amazon Customer
5,TRUE,2015,Grant B.
4,TRUE,2015,Jmyu
3,TRUE,2015,Jose L. Rivera
5,FALSE,2015,Jason
5,TRUE,2015,Madona K.
5,TRUE,2015,Lyle
5,TRUE,2015,Sabastian78
5,FALSE,2015,Billy the Bumbler
5,TRUE,2015,Doug Matheson
4,FALSE,2015,Dustin and Kate
5,TRUE,2015,Diana Melissa Gonzalez Rojas
5,FALSE,2015,A. Griffiths
5,FALSE,2015,R. D. Mackenzie
5,TRUE,2015,Drake
5,TRUE,2015,EARL C SCOGGINS JR
5,TRUE,2015,Ian Hanley
5,TRUE,2015,Nolan
5,TRUE,2015,muhammed naveed
5,FALSE,2015,Edward Nigma
4,TRUE,2015,Afghan Whig
3,TRUE,2015,Pikminfan
5,TRUE,2015,Shawn Holman
5,TRUE,2015,Valentin Vasilev
3,TRUE,2015,Ivan Dario Diaz Chamie
5,TRUE,2015,Amazon Customer
5,TRUE,2015,chen xin
4,TRUE,2015,HellRazor
5,FALSE,2015,Rawad Najem
3,TRUE,2015,Freakinduck
4,TRUE,2015,LOVE-TO-REVIEW
4,TRUE,2015,30volts
5,TRUE,2015,Matthew R.
5,TRUE,2015,Nerdboy
5,TRUE,2015,Ronal Alexis Prada
5,TRUE,2015,Sairis Cedano
4,TRUE,2015,Exodus
1,TRUE,2015,JasonReviews
5,TRUE,2015,Guillermo
1,FALSE,2015,Jason
1,TRUE,2015,
5,TRUE,2015,NeoSkate
5,TRUE,2015,WIKTOR    KOLODZIEJ
5,TRUE,2015,Larry Boothe
3,FALSE,2015,SkunkApe
5,FALSE,2015,GrowlingLlama
4,FALSE,2015,Mark L.
5,TRUE,2015,Talal Saif
4,TRUE,2015,Miguel A. Garcia
5,TRUE,2015,juanguib
5,FALSE,2015,MSMJ Shaffer
5,TRUE,2015,DMac
5,TRUE,2015,Carlos
5,FALSE,2015,J. A. Reyes
4,TRUE,2015,Dom
5,TRUE,2015,RatherHonest
5,TRUE,2015,Andre
5,TRUE,2015,Jaevaun W.
5,TRUE,2015,Anthony A. Wynn
5,TRUE,2015,Ying Sheng
5,TRUE,2015,Eli
4,TRUE,2015,Michael Alexander
5,TRUE,2015,Stephen Blaising
5,TRUE,2015,zac
4,TRUE,2015,Cloud
5,TRUE,2015,Veronica
3,TRUE,2015,Amazon Customer
5,TRUE,2015,daiquasi reeves
5,TRUE,2015,Sauerkraut_9
5,TRUE,2015,That Guy
3,FALSE,2015,Levant Alejandro
5,TRUE,2015,Nael
5,TRUE,2015,pitchaj
5,TRUE,2015,Steve
4,TRUE,2015,KP
3,FALSE,2015,Shuckey
5,TRUE,2015,cefg6224
5,TRUE,2015,C. J. Kent
5,TRUE,2015,Jose Solano R
4,TRUE,2015,Joao Borges
5,TRUE,2015,MandM G.
5,TRUE,2015,Duncan Kistler
5,TRUE,2015,Tyler Robinson
5,TRUE,2015,KRW
4,TRUE,2015,M. Salaam
4,TRUE,2015,Manny R
5,TRUE,2015,Chris
5,TRUE,2015,Austin Kohler
5,TRUE,2015,Stephen Greco
5,TRUE,2015,Ross Williams
4,TRUE,2015,R. Bollinger
5,TRUE,2015,Norman R.
5,TRUE,2015,Brent A. Dorman
4,TRUE,2015,TheForce1983
4,TRUE,2015,Derek Kirk aka upsidedownrobot
4,TRUE,2015,Logan
5,TRUE,2015,Cruz Ramos
5,TRUE,2015,PhillyFrank
4,TRUE,2015,Frank M. Darden Jr.
5,TRUE,2015,anyerbis verges
3,TRUE,2015,Taras Hrebinka
3,TRUE,2015,Princess
5,FALSE,2015,Jacob S.
4,TRUE,2015,SOos
4,TRUE,2015,Ailith
5,TRUE,2015,Roeksasut
2,TRUE,2015,Dionys Heredia
5,FALSE,2015,Amazon Customer
5,TRUE,2015,Jongin Choi
3,TRUE,2015,Daniel
2,FALSE,2015,Komrad
5,TRUE,2015,Cracker23
5,TRUE,2015,Howard and Shikha
5,TRUE,2015,kenneth bradley
5,TRUE,2015,Someone
5,TRUE,2015,Amy122
5,TRUE,2015,S. Fromm
5,TRUE,2015,Nicholas Osbourne
5,FALSE,2015,DJ_King_SD
5,TRUE,2015,Super
5,TRUE,2015,L L
4,TRUE,2015,Donovan C.
4,TRUE,2015,Nick Olson
5,TRUE,2015,carlos morales
5,TRUE,2015,Gary Jaegers
1,TRUE,2015,Tristan
5,TRUE,2015,IMWinning
5,TRUE,2015,Dev
5,TRUE,2015,aryndar
3,TRUE,2015,Brandon
5,FALSE,2015,hal
3,TRUE,2015,TheGameFan
1,TRUE,2015,napow
5,TRUE,2015,amir miller
4,TRUE,2015,Kindle Customer
3,TRUE,2015,Copper Ryno
5,TRUE,2015,Anon
5,TRUE,2014,daniel prieto
5,TRUE,2014,DIMAS SANCHEZ
5,TRUE,2014,Luis Flores
4,TRUE,2014,
4,TRUE,2014,Piaw Na
1,TRUE,2014,Legend
3,FALSE,2014,Renee
5,TRUE,2014,Jack of all Trades
5,FALSE,2014,Shoparuu
5,TRUE,2014,Vinicio
4,TRUE,2014,Lamar
5,TRUE,2014,Tieying Jin
5,TRUE,2014,Chad
4,TRUE,2014,gegassen
5,TRUE,2014,Sebastian
5,TRUE,2014,Said with Zig
5,TRUE,2014,David Vazquez
5,FALSE,2014,manicotti_ninja
4,TRUE,2014,Ghost
5,TRUE,2014,Wakomation
2,FALSE,2014,VishMln101
5,TRUE,2014,Jose Corzantes
5,TRUE,2014,ray mendoza
5,TRUE,2014,Philip
4,TRUE,2014,Dr XI
5,TRUE,2014,Tom Stopsign
5,TRUE,2014,Stephen Olsojn
3,TRUE,2014,Patrick A Pizzulo
4,TRUE,2014,Robert Castro
2,FALSE,2014,Maverick
5,TRUE,2014,A. BENSON
4,TRUE,2014,Satyagrah4
4,FALSE,2014,Ibrahim E.
5,TRUE,2014,kevin hance
5,FALSE,2014,Kindle Customer
5,TRUE,2014,JONATHAN HERARD
3,FALSE,2014,Jammer Kingston
4,FALSE,2014,Relytia
1,FALSE,2014,Truth Teller.
5,FALSE,2014,Bruce Statton
5,FALSE,2014,Anon
5,TRUE,2014,Christopher Harte
5,TRUE,2014,College Student
4,FALSE,2014,dylan thompson wages
5,TRUE,2014,Dom
5,TRUE,2014,Michelle Davis
2,FALSE,2014,insoc
5,FALSE,2014,Israel A.
5,FALSE,2014,Bobby  W.
5,TRUE,2014,Shikigami78
5,TRUE,2014,wilson edman toledo quevedo
5,TRUE,2014,Osok.
5,TRUE,2014,PRINCESS
4,FALSE,2014,Adam J. Waters
4,TRUE,2014,Kolrick
4,TRUE,2014,new Tron
3,TRUE,2014,Kramer Drummer
4,TRUE,2014,M. M.
4,FALSE,2014,WinterWalker95
4,FALSE,2014,Mark Twain
3,FALSE,2014,motodoc817
4,TRUE,2014,Mr Mister
5,FALSE,2014,Franklin Tineo
5,TRUE,2014,M. Cullinan
4,FALSE,2014,Adam Jones
4,TRUE,2014,Jack Hannon
5,TRUE,2014,Kevin Dorff
5,FALSE,2014,JDThird
5,TRUE,2014,Jack_Bauer
5,TRUE,2014,Black J.
3,FALSE,2014,OoAK
4,FALSE,2014,jennifer diaz
5,TRUE,2014,Ariston
2,TRUE,2014,Blarble McClukky Pants III
5,TRUE,2014,Shadow_Ghost_96
1,FALSE,2014,Carl Ward
5,TRUE,2014,golgo 13
3,TRUE,2014,Kevin Hudson
5,TRUE,2014,Anonapotomous
3,TRUE,2014,Italo G. C. Pucci
4,TRUE,2014,MScott
4,TRUE,2014,J. Hui
1,TRUE,2014,Linda L Sikkenga
5,FALSE,2014,Nightspur
5,TRUE,2014,Adam B.
5,FALSE,2014,TakosTuesday
5,TRUE,2014,Vincent
5,FALSE,2014,SFA
4,TRUE,2014,BBossMel
5,TRUE,2014,Corey
5,FALSE,2014,J
3,FALSE,2014,Metal Punk
5,FALSE,2014,Derek Lowe
5,TRUE,2014,Carlos Hurtado
4,FALSE,2014,Top buyer
3,TRUE,2014,EricJohn004
5,FALSE,2014,PugLover
5,TRUE,2015,B. Boardley
4,TRUE,2014,Nazosan
4,TRUE,2014,A. Falco
5,TRUE,2015,MAXTHEGAMER806
5,TRUE,2015,escar
5,TRUE,2015,Book Wolf
3,FALSE,2015,Particle Ghost
5,TRUE,2017,Pedro J Blasini
5,TRUE,2017,B007
3,TRUE,2017,Amazon Customer
2,FALSE,2017,M. Hagan
1,FALSE,2017,O. Albretsen
4,TRUE,2017,Jeffw245
4,FALSE,2017,Kai
5,TRUE,2017,Marcus R. Davis
4,TRUE,2017,ALFREDO
4,FALSE,2017,Tempting Reviews
5,TRUE,2017,Amazon Customer
5,TRUE,2017,Kenneth Watson
5,TRUE,2016,Mr. Wang
4,TRUE,2016,Bryant
1,TRUE,2016,Amazon Customer
5,TRUE,2016,Bobby Elrod
4,TRUE,2016,Verna
5,TRUE,2016,universalcore
5,TRUE,2016,O. Dago
4,FALSE,2016,b ball jenkins
3,TRUE,2016,Andrew S. Reed
5,TRUE,2016,C.B.
5,TRUE,2016,Amazon Customer
4,TRUE,2016,Kare G.
3,TRUE,2016,Patricia Barnett-Pinott
3,TRUE,2016,Guillermo Lpez
5,TRUE,2016,Loretta
2,FALSE,2016,H
5,FALSE,2016,DaN100130
5,TRUE,2016,Rodolfo Vera
5,TRUE,2014,J Bollo
5,FALSE,2014,Mike Ward
1,TRUE,2016,Noura Jamal
3,TRUE,2016,SnickerKiwi
1,TRUE,2016,blu3d3su
3,FALSE,2016,residentgrigo
2,FALSE,2016,Owen M. Barnes
5,TRUE,2016,Tristan A. Hayes
5,TRUE,2016,Amilcar Estrella
4,TRUE,2017,Johnny Bogg
2,TRUE,2017,Amazon Customer
5,TRUE,2017,anonymous1
5,TRUE,2016,Steph
5,TRUE,2016,bootha
5,TRUE,2017,Gus
5,TRUE,2016,Troy S
4,TRUE,2016,Darth Siddious
2,TRUE,2016,Functional
5,TRUE,2016,Brandon
3,FALSE,2016,Platinum Falcon
2,FALSE,2016,Joshua
3,TRUE,2016,edgar
5,TRUE,2016,Angela
5,TRUE,2016,Chris
4,TRUE,2016,doc2
5,TRUE,2016,BKC
4,FALSE,2016,Jay Jay
5,TRUE,2016,Seung Lee
4,TRUE,2016,ElijahDan
4,TRUE,2016,Dino Latino Dude
4,TRUE,2016,Zach Moore
1,TRUE,2016,Dale
5,FALSE,2015,Chalgyr&#039;s Game Room
5,TRUE,2015,Copper Ryno
5,TRUE,2015,Amazon Customer
5,TRUE,2015,Reda
3,TRUE,2015,Keroberus
5,TRUE,2016,theSeeker
5,TRUE,2016,Toni
4,TRUE,2015,Leehela
5,TRUE,2015,Enzu
2,TRUE,2015,Geeklat
5,TRUE,2016,yandreev3
4,TRUE,2016,Levi Murray
5,TRUE,2016,Will L
4,TRUE,2015,Harris
5,TRUE,2015,quagspoo
5,TRUE,2015,Resident01
3,FALSE,2015,Just a Nerd
1,TRUE,2015,Anthony Fessette
1,TRUE,2015,RnK
4,FALSE,2015,Ammon Merrill
5,TRUE,2015,Hugo Sanchez
5,TRUE,2015,Adrian HA
5,FALSE,2015,Ryan
5,TRUE,2015,awx
2,TRUE,2015,SnooP BoB
3,FALSE,2015,Blake Henson
5,TRUE,2015,Bryan O. Taylor
5,TRUE,2015,Steven Smith
4,TRUE,2015,brandon
5,TRUE,2015,PM
5,TRUE,2015,Ronnie Ellefsen
3,FALSE,2015,Christopher
5,TRUE,2015,Robert
2,FALSE,2015,Josh
5,TRUE,2015,demiris.earl
4,TRUE,2015,Dan
5,TRUE,2015,Troy Soronen
4,TRUE,2015,Fernando Galvan
5,TRUE,2015,M &amp; L
1,TRUE,2015,wingflyer
5,TRUE,2015,Winston D. Jen
5,FALSE,2015,Sheng
5,TRUE,2015,PJ
5,TRUE,2015,mark day
5,TRUE,2015,muzz321
5,TRUE,2015,mohammad
4,TRUE,2015,my name is nobody
5,TRUE,2015,Jackson Jeans
5,FALSE,2015,James T. Twerk
5,TRUE,2015,n1ck1
5,TRUE,2015,Anthony Kourmoulakis
4,TRUE,2015,Blake Collins
4,TRUE,2015,Abraham G.
5,TRUE,2015,JR
5,TRUE,2015,JJR
5,TRUE,2015,SethLaw
5,TRUE,2015,Kazzyland
3,TRUE,2015,MR HARRIS
5,TRUE,2015,Aaron
5,TRUE,2015,Mark Domino
5,TRUE,2015,Alvin D. Smith
5,TRUE,2015,Jpf8
4,FALSE,2015,Joshua
5,FALSE,2014,RichieC
4,TRUE,2014,Donovan
5,TRUE,2014,Zack
1,TRUE,2014,paul churchwell
5,TRUE,2014,Maria
5,TRUE,2014,magis123
5,TRUE,2014,Shortie
5,TRUE,2014,Daryl
5,TRUE,2014,Matt
5,TRUE,2014,LuvAmazon
5,TRUE,2014,Andreas Born
5,FALSE,2014,Timothy Garback
5,TRUE,2015,Chad E. Meyer
1,TRUE,2015,Kagejmorgan
5,TRUE,2015,Mike
3,TRUE,2014,AmazonAJ
5,TRUE,2014,aterveen_1487
5,TRUE,2017,Mike De Fausell
5,TRUE,2017,Chris Calderone
5,TRUE,2017,Arthro10
4,TRUE,2017,Lmiller
5,TRUE,2017,QiChiro
5,FALSE,2016,yarday
3,TRUE,2016,Allen Rasta
3,TRUE,2016,Priamo M
5,TRUE,2016,Amazon Customer
5,TRUE,2014,KB
5,TRUE,2017,W. W.
4,TRUE,2016,Ed
5,TRUE,2016,Anthony
5,TRUE,2016,cpowell
5,TRUE,2017,J-2-C 2016
5,FALSE,2016,Crlayton2008
4,TRUE,2016,T. Mickelson
5,TRUE,2016,Dennis Linn
4,TRUE,2016,CM Jr.
3,TRUE,2016,Stephen Dirse
5,FALSE,2016,Amazon Customer
4,TRUE,2016,doc2
5,TRUE,2016,Charlie
5,TRUE,2016,Bookworm
5,TRUE,2016,Shannon Solis
4,TRUE,2016,moodapiller
4,TRUE,2016,DDee
3,TRUE,2016,flores482
5,TRUE,2016,Austin Freeman
4,TRUE,2016,mikeg
5,TRUE,2016,Amazon Customer
5,TRUE,2016,Rainn Forrest
4,TRUE,2016,Alejandro Risso
5,TRUE,2016,"Amazon Queen from Ontario, NY"
4,TRUE,2016,Lion
3,TRUE,2016,Shawn
5,TRUE,2016,Maria T.
4,TRUE,2016,STEVEN
5,TRUE,2016,Amazon Customer
4,TRUE,2016,Amazon Customer
3,TRUE,2016,Wally Montes
4,TRUE,2016,Justin V.
5,TRUE,2016,Amazon Customer
5,TRUE,2016,Mauricio Alan (MAlan)
4,TRUE,2016,Bruin248
5,TRUE,2016,Roberto Soto Madrigal
5,TRUE,2016,F. Guzman
4,TRUE,2016,Fellpuppet
5,TRUE,2016,M.S.
4,TRUE,2016,Steve H.
5,TRUE,2016,wldman222
5,TRUE,2016,PATRICK
5,TRUE,2016,PurpleTurtleMama
5,TRUE,2016,Dangino Fortin
5,TRUE,2016,Amazon Customer - TJ
5,TRUE,2016,PUMPKINZ KINGS
5,TRUE,2016,Shay
5,TRUE,2016,R J Stah
5,TRUE,2016,samer
5,TRUE,2016,j. burkhammer
2,TRUE,2016,Customer Complaints and Compliments
4,TRUE,2016,Todd Bethel
5,TRUE,2016,Tim Faulds
4,TRUE,2016,Tuck
5,TRUE,2016,Norman Boneparte
5,TRUE,2016,Sarah Kline
3,TRUE,2016,Mitchell/Paul
5,TRUE,2016,Marty Wilson
4,TRUE,2016,Miguel Andres Torres
1,TRUE,2016,joesr
5,TRUE,2016,bob
5,TRUE,2016,kristie
3,TRUE,2016,Stuffy
5,TRUE,2015,J. Thaxton
3,TRUE,2015,M. Ivey
5,TRUE,2016,Amazon Customer
5,TRUE,2016,alex
5,TRUE,2016,Ezekiel
5,TRUE,2015,Amanda Elliott
5,TRUE,2015,Amanda Elliott
4,TRUE,2015,Ray Mckey
4,TRUE,2016,Anonymous
5,TRUE,2016,Fabian V.
5,TRUE,2015,J.Blauert
5,TRUE,2015,STEPHEN MINGOIA
3,TRUE,2015,Doc
1,FALSE,2015,LurkingLOAF
5,TRUE,2015,Josiah Connors
4,TRUE,2015,Travis
5,TRUE,2015,Enrique
5,FALSE,2015,Lou
5,TRUE,2015,Venyc82
3,TRUE,2015,Vic
3,TRUE,2015,John Hostetter
2,TRUE,2015,Dr. That Guy
2,TRUE,2015,Adrian
3,TRUE,2015,Amazon Customer
5,TRUE,2015,Lakke2120
4,TRUE,2015,The Truth
4,TRUE,2015,ricardo
5,TRUE,2015,R.S
5,TRUE,2015,Venyc82
2,TRUE,2015,Matt
5,TRUE,2015,Maximus Prime
2,FALSE,2015,Zach
5,TRUE,2015,Caress Perry
5,TRUE,2015,Sreyleak Lay
